customer_id,segment,uplift_score,predicted_clv,priority_score,allocated_budget,expected_gain,expected_roi
C003335,Sure Things,0.000424,201680.8603925463,0.347836,0,85.51,0.0
C005289,Sure Things,8.8e-05,203104.56452744023,0.347828,0,17.87,0.0
C008923,Sure Things,0.000806,199721.1766290911,0.347826,0,160.98,0.0
C005991,Sure Things,0.00125,197627.24273293224,0.347825,0,247.03,0.0
C003201,Sure Things,0.004506,182449.70522768295,0.347825,0,822.12,0.0
C006178,Sure Things,0.019565,112208.69739013212,0.347824,0,2195.36,0.0
C010941,Sure Things,0.000657,200313.73214315955,0.34782,0,131.61,0.0
C017421,Sure Things,0.001669,195566.67542283767,0.347819,0,326.4,0.0
C000077,Sure Things,0.000658,200254.73570822555,0.347817,0,131.77,0.0
C002635,Sure Things,0.001447,196461.0173104723,0.347811,0,284.28,0.0
C019893,Sure Things,0.001031,198276.9746984884,0.347804,0,204.42,0.0
C019494,Sure Things,0.005049,179495.88123058583,0.347802,0,906.27,0.0
C014658,Sure Things,0.000428,201021.6055976329,0.347801,0,86.04,0.0
C017282,Sure Things,0.000836,199063.8799908661,0.347798,0,166.42,0.0
C010209,Sure Things,0.002133,193012.2514146657,0.347797,0,411.7,0.0
C006193,Sure Things,0.000395,201031.22779947185,0.347793,0,79.41,0.0
C006220,Sure Things,0.000659,199603.9977356175,0.347782,0,131.54,0.0
C016930,Sure Things,0.004457,181740.47402431836,0.347774,0,810.02,0.0
C007808,Sure Things,0.000596,199710.6812321125,0.347772,0,119.03,0.0
C018550,Sure Things,0.000415,200497.60850864716,0.347768,0,83.21,0.0
C015040,Sure Things,0.000662,199326.44753319555,0.347767,0,131.95,0.0
C000069,Sure Things,0.000286,201031.65659872087,0.347765,0,57.5,0.0
C006951,Sure Things,0.000554,199717.2270253756,0.347761,0,110.64,0.0
C000685,Sure Things,0.000292,200917.9120583168,0.34776,0,58.67,0.0
C015294,Sure Things,0.002233,191822.976440793,0.347758,0,428.34,0.0
C013076,Sure Things,0.000582,199536.7454618101,0.347758,0,116.13,0.0
C018335,Sure Things,0.000528,199776.52506993624,0.347758,0,105.48,0.0
C016372,Sure Things,0.000408,200329.5352245328,0.347757,0,81.73,0.0
C014224,Sure Things,0.00229,191526.5360980018,0.347756,0,438.6,0.0
C016059,Sure Things,0.00047,199935.49700020425,0.347752,0,93.97,0.0
C007555,Sure Things,0.0003,200743.77907446693,0.347752,0,60.22,0.0
C012260,Sure Things,0.000881,197951.6873178331,0.347748,0,174.4,0.0
C005621,Sure Things,0.000492,199711.92246189492,0.347745,0,98.26,0.0
C014765,Sure Things,0.000787,198294.4281129933,0.347743,0,156.06,0.0
C005604,Sure Things,0.007364,167637.8532116936,0.347743,0,1234.49,0.0
C004667,Sure Things,0.00258,189665.7643098627,0.347728,0,489.34,0.0
C006442,Sure Things,0.000442,199608.51848181416,0.347726,0,88.23,0.0
C018321,Sure Things,0.00071,198020.0192935905,0.347708,0,140.59,0.0
C016403,Sure Things,0.000548,198773.9617488462,0.347708,0,108.93,0.0
C016621,Sure Things,0.000824,197494.87482581625,0.347708,0,162.74,0.0
C002655,Sure Things,0.000499,198997.11440107576,0.347707,0,99.3,0.0
C003230,Sure Things,0.001109,196091.12552900947,0.347704,0,217.47,0.0
C008868,Sure Things,0.003529,184711.1945263229,0.347699,0,651.85,0.0
C017797,Sure Things,0.000405,199133.470209348,0.347691,0,80.65,0.0
C009288,Sure Things,0.000474,198798.4201045823,0.34769,0,94.23,0.0
C010777,Sure Things,0.001004,196311.1651619667,0.347689,0,197.1,0.0
C009992,Sure Things,0.000615,198052.64061795187,0.347685,0,121.8,0.0
C002903,Sure Things,0.002307,190144.04453067115,0.347684,0,438.66,0.0
C015681,Sure Things,0.000935,196518.60072743503,0.347683,0,183.74,0.0
C019568,Sure Things,0.001527,193722.71120961985,0.347681,0,295.81,0.0
C010650,Sure Things,0.030148,60197.8873521075,0.347678,0,1814.85,0.0
C016755,Sure Things,0.001672,192991.9442382399,0.347678,0,322.68,0.0
C007230,Sure Things,0.001219,195114.63525987472,0.347678,0,237.84,0.0
C019141,Sure Things,0.004227,180997.2149164097,0.347673,0,765.08,0.0
C014941,Sure Things,0.001045,195710.23325230647,0.347667,0,204.52,0.0
C001556,Sure Things,9.5e-05,200148.6475669667,0.347667,0,19.01,0.0
C013256,Sure Things,0.000498,198242.75452398395,0.347666,0,98.72,0.0
C017336,Sure Things,0.000414,198603.60055831436,0.347664,0,82.22,0.0
C012977,Sure Things,0.000977,195966.0733012309,0.347663,0,191.46,0.0
C009165,Sure Things,0.000442,198361.8166088444,0.347658,0,87.68,0.0
C009229,Sure Things,0.000341,198830.79150238808,0.347658,0,67.8,0.0
C010154,Sure Things,0.000791,196706.4746163639,0.347656,0,155.59,0.0
C017885,Sure Things,0.00037,198610.4742778281,0.347653,0,73.49,0.0
C004099,Sure Things,0.0005,197966.9637738514,0.347651,0,98.98,0.0
C014200,Sure Things,0.000741,196822.44245547295,0.34765,0,145.85,0.0
C006201,Sure Things,0.000538,197751.2337741897,0.347649,0,106.39,0.0
C003676,Sure Things,0.001296,194222.290089405,0.347649,0,251.71,0.0
C016524,Sure Things,0.000506,197874.3611199661,0.347647,0,100.12,0.0
C005954,Sure Things,0.006248,171088.31970115428,0.347647,0,1068.96,0.0
C009731,Sure Things,0.000662,197052.470153671,0.347642,0,130.45,0.0
C009378,Sure Things,0.000498,197794.39492089456,0.347641,0,98.5,0.0
C013684,Sure Things,0.000609,197212.96006123492,0.347637,0,120.1,0.0
C018851,Sure Things,0.002449,188562.53020975416,0.347633,0,461.79,0.0
C013222,Sure Things,0.001957,190835.0906238968,0.347632,0,373.46,0.0
C006721,Sure Things,0.00059,197136.8902513267,0.347628,0,116.31,0.0
C009851,Sure Things,0.000309,198448.31706998093,0.347628,0,61.32,0.0
C015445,Sure Things,0.000409,197940.53242856383,0.347626,0,80.96,0.0
C013906,Sure Things,0.000603,197037.10735707555,0.347626,0,118.81,0.0
C006503,Sure Things,0.006423,169820.94488166115,0.347622,0,1090.76,0.0
C014639,Sure Things,0.000533,197262.7002844436,0.347621,0,105.14,0.0
C009147,Sure Things,0.000487,197456.60820652777,0.347619,0,96.16,0.0
C019581,Sure Things,0.000348,198087.92343462116,0.347618,0,68.93,0.0
C009908,Sure Things,0.000468,197372.1846314629,0.34761,0,92.37,0.0
C007505,Sure Things,0.029789,60566.65133192699,0.347606,0,1804.22,0.0
C016277,Sure Things,0.000715,196126.76747851132,0.347605,0,140.23,0.0
C014988,Sure Things,0.001073,194422.037664812,0.347603,0,208.61,0.0
C009535,Sure Things,0.001057,194389.89608728676,0.347597,0,205.47,0.0
C008969,Sure Things,0.000675,196134.589363727,0.347595,0,132.39,0.0
C000305,Sure Things,0.001051,194375.57710248217,0.347595,0,204.29,0.0
C011812,Sure Things,0.000666,196091.75720094456,0.34759,0,130.6,0.0
C008446,Sure Things,0.000253,198004.33885866712,0.347589,0,50.1,0.0
C007354,Sure Things,0.001742,191036.24443064045,0.347588,0,332.79,0.0
C000367,Sure Things,0.000219,198134.5601779781,0.347588,0,43.39,0.0
C000295,Sure Things,0.000378,197388.70848855263,0.347588,0,74.61,0.0
C015838,Sure Things,0.002161,189002.59489546836,0.347584,0,408.43,0.0
C001636,Sure Things,0.00078,195384.6638891564,0.347581,0,152.4,0.0
C011257,Sure Things,0.00105,194119.4631132303,0.34758,0,203.83,0.0
C004183,Sure Things,0.001219,193330.27289830724,0.34758,0,235.67,0.0
C015800,Sure Things,0.005073,175344.29403050832,0.347579,0,889.52,0.0
C013892,Sure Things,0.000401,197119.39123172397,0.347579,0,79.04,0.0
C000569,Sure Things,0.00041,197021.927004182,0.347576,0,80.78,0.0
C000785,Sure Things,0.000532,196456.80888235732,0.347576,0,104.52,0.0
C001244,Sure Things,0.00026,197696.3350552995,0.347574,0,51.4,0.0
C017680,Sure Things,0.000485,196529.6847541557,0.347568,0,95.32,0.0
C012318,Sure Things,0.000524,196346.3028751113,0.347568,0,102.89,0.0
C019368,Sure Things,0.00047,196591.7059882605,0.347567,0,92.4,0.0
C013420,Sure Things,0.000408,196877.1551563448,0.347567,0,80.33,0.0
C017007,Sure Things,0.000194,197797.31722821144,0.347563,0,38.37,0.0
C000231,Sure Things,0.002575,186683.29755253877,0.347562,0,480.71,0.0
C007839,Sure Things,0.001591,191271.78199413256,0.347562,0,304.31,0.0
C013140,Sure Things,0.016772,120462.59127198826,0.347562,0,2020.4,0.0
C017984,Sure Things,7.4e-05,198298.32113483903,0.34756,0,14.67,0.0
C019929,Sure Things,0.008534,158724.6743291982,0.347553,0,1354.56,0.0
C010115,Sure Things,0.001072,193530.92302206863,0.347553,0,207.47,0.0
C011941,Sure Things,0.000419,196462.26704767425,0.347547,0,82.32,0.0
C013301,Sure Things,0.00303,184202.86599527777,0.347543,0,558.13,0.0
C013488,Sure Things,0.00122,192591.4338375578,0.34754,0,234.96,0.0
C017956,Sure Things,0.001053,193305.53559853885,0.347536,0,203.55,0.0
C015201,Sure Things,0.002249,187672.587287241,0.347533,0,422.08,0.0
C019365,Sure Things,0.002077,188455.15357734187,0.347532,0,391.42,0.0
C013632,Sure Things,0.000612,195262.25979586664,0.347531,0,119.5,0.0
C004980,Sure Things,0.001082,193058.6152314388,0.34753,0,208.89,0.0
C014829,Sure Things,0.000561,195453.83289467252,0.347528,0,109.65,0.0
C000592,Sure Things,0.000452,195948.21784102975,0.347527,0,88.57,0.0
C004211,Sure Things,0.000458,195907.25884507163,0.347527,0,89.73,0.0
C009348,Sure Things,0.000112,197518.5875838941,0.347526,0,22.12,0.0
C007614,Sure Things,0.000418,196056.3393364848,0.347525,0,81.95,0.0
C004495,Sure Things,0.000701,194574.40330815813,0.347516,0,136.4,0.0
C014760,Sure Things,0.002331,186987.2498906795,0.347516,0,435.87,0.0
C017130,Sure Things,0.00061,194984.58128260664,0.347515,0,118.94,0.0
C005599,Sure Things,0.001057,192894.91498469448,0.347515,0,203.89,0.0
C008875,Sure Things,0.000432,195768.54691669752,0.347512,0,84.57,0.0
C010602,Sure Things,0.014077,132095.22620985936,0.34751,0,1859.5,0.0
C014772,Sure Things,0.002146,187700.50835688348,0.347508,0,402.81,0.0
C002280,Sure Things,0.000304,196177.7273818677,0.347502,0,59.64,0.0
C008492,Sure Things,0.001021,192829.5933458223,0.347502,0,196.88,0.0
C007944,Sure Things,0.000152,196880.88891871704,0.347502,0,29.93,0.0
C000395,Sure Things,0.000195,196619.32281594703,0.347498,0,38.34,0.0
C012352,Sure Things,0.000835,193577.47316454587,0.347495,0,161.64,0.0
C001262,Sure Things,0.000294,196065.26485751703,0.347493,0,57.64,0.0
C011108,Sure Things,0.000536,194828.78682551917,0.347487,0,104.43,0.0
C004492,Sure Things,0.002928,183653.8021416541,0.347486,0,537.74,0.0
C014656,Sure Things,0.000603,194390.98281578845,0.34748,0,117.22,0.0
C008780,Sure Things,0.000173,196379.9240457208,0.347479,0,33.97,0.0
C011250,Sure Things,0.000359,195389.4538971816,0.347473,0,70.14,0.0
C016470,Sure Things,0.000801,193298.31346351013,0.347471,0,154.83,0.0
C006791,Sure Things,0.001328,190794.08134661737,0.347468,0,253.37,0.0
C016010,Sure Things,0.000557,194360.6087619436,0.347467,0,108.26,0.0
C004394,Sure Things,0.00195,187822.33050242567,0.347465,0,366.25,0.0
C000865,Sure Things,0.000558,194262.99203642792,0.347462,0,108.4,0.0
C014342,Sure Things,0.000503,194495.50552734977,0.34746,0,97.83,0.0
C019909,Sure Things,0.00152,189726.22242629848,0.347459,0,288.38,0.0
C016426,Sure Things,0.00817,158696.97919422077,0.347458,0,1296.55,0.0
C015621,Sure Things,0.000739,193330.97448276705,0.347457,0,142.87,0.0
C006379,Sure Things,0.000295,195356.88836023692,0.347454,0,57.63,0.0
C018293,Sure Things,0.000753,193215.61396252303,0.347454,0,145.49,0.0
C003725,Sure Things,0.021397,96930.90522380064,0.347453,0,2074.03,0.0
C012950,Sure Things,0.000269,195447.33687632228,0.347453,0,52.58,0.0
C017730,Sure Things,0.002409,185459.28296277928,0.347452,0,446.77,0.0
C002334,Sure Things,0.03011,56115.65345450665,0.347443,0,1689.64,0.0
C003785,Sure Things,0.005014,173052.11327727386,0.347438,0,867.68,0.0
C013172,Sure Things,0.024647,81423.18812959242,0.347434,0,2006.84,0.0
C001323,Sure Things,0.000376,194589.60327907733,0.347433,0,73.17,0.0
C019505,Sure Things,0.001221,190627.04870835607,0.347432,0,232.76,0.0
C004539,Sure Things,0.000666,193155.6574889991,0.347428,0,128.64,0.0
C006253,Sure Things,0.000745,192778.45074701784,0.347428,0,143.62,0.0
C009822,Sure Things,0.00016,195493.8874209288,0.347427,0,31.28,0.0
C018440,Sure Things,0.004311,176012.7446441946,0.34742,0,758.79,0.0
C012999,Sure Things,0.000395,194194.5898003723,0.347416,0,76.71,0.0
C016450,Sure Things,0.002096,186262.7223385341,0.347416,0,390.41,0.0
C019203,Sure Things,0.000628,192915.51288458268,0.347405,0,121.15,0.0
C012916,Sure Things,0.000469,193639.00872476856,0.347404,0,90.82,0.0
C013900,Sure Things,0.000599,192999.2424417984,0.347403,0,115.61,0.0
C001609,Sure Things,0.001772,187495.21804557383,0.347401,0,332.24,0.0
C008873,Sure Things,0.006202,166706.97250486247,0.347394,0,1033.92,0.0
C010238,Sure Things,0.000492,193327.18703810475,0.347393,0,95.12,0.0
C014036,Sure Things,0.00039,193759.28939007584,0.347391,0,75.57,0.0
C004606,Sure Things,0.000403,193635.61404397103,0.347387,0,78.04,0.0
C007096,Sure Things,0.00066,192417.13853360037,0.347386,0,127.0,0.0
C004327,Sure Things,0.025435,76818.1410802796,0.347383,0,1953.87,0.0
C002735,Sure Things,0.000385,193598.79950433737,0.347381,0,74.54,0.0
C003833,Sure Things,0.000557,192775.52757498555,0.34738,0,107.38,0.0
C014894,Sure Things,0.000286,194032.44941005003,0.347379,0,55.49,0.0
C005170,Sure Things,0.000504,192795.31022278283,0.347367,0,97.17,0.0
C007624,Sure Things,0.000388,193331.34653803345,0.347367,0,75.01,0.0
C006909,Sure Things,0.000566,192481.6449262089,0.347366,0,108.94,0.0
C015322,Sure Things,0.001586,187649.84909440367,0.347361,0,297.61,0.0
C019829,Sure Things,0.001455,188245.08956437837,0.347361,0,273.9,0.0
C016466,Sure Things,0.002794,181968.2269392539,0.347359,0,508.42,0.0
C006355,Sure Things,0.001836,186441.84940818476,0.347359,0,342.31,0.0
C019263,Sure Things,0.000411,193070.8776196384,0.347358,0,79.35,0.0
C000876,Sure Things,0.000147,194240.4619269624,0.347355,0,28.55,0.0
C006908,Sure Things,0.001136,189621.5602694544,0.347355,0,215.41,0.0
C006696,Sure Things,0.000306,193445.09071377624,0.347352,0,59.19,0.0
C014130,Sure Things,0.000425,192865.68220697297,0.347351,0,81.97,0.0
C002723,Sure Things,0.000704,191570.45556229053,0.347351,0,134.87,0.0
C011732,Sure Things,0.002394,183536.3080026656,0.347342,0,439.39,0.0
C019454,Sure Things,0.000352,192986.66743034348,0.347338,0,67.93,0.0
C000965,Sure Things,0.001695,186665.43282260967,0.347335,0,316.4,0.0
C010441,Sure Things,0.000438,192515.6258167686,0.347335,0,84.32,0.0
C010247,Sure Things,0.001261,188649.8531840809,0.347333,0,237.89,0.0
C016677,Sure Things,0.000216,193432.2810586517,0.347328,0,41.78,0.0
C016103,Sure Things,0.000593,191642.44756928616,0.347326,0,113.64,0.0
C007987,Sure Things,0.041683,0.0,0.347325,0,0.0,0.0
C008599,Sure Things,0.000977,189752.6411418379,0.347321,0,185.39,0.0
C007660,Sure Things,0.002589,182222.5297039747,0.34732,0,471.77,0.0
C019062,Sure Things,0.001093,189146.22772893385,0.347317,0,206.74,0.0
C012079,Sure Things,0.001045,189236.0979172797,0.34731,0,197.75,0.0
C011950,Sure Things,0.00032,192594.4228771837,0.347309,0,61.63,0.0
C001347,Sure Things,0.001547,186693.2003026015,0.347299,0,288.81,0.0
C001606,Sure Things,0.003305,178473.89911920056,0.347298,0,589.86,0.0
C016029,Sure Things,0.000675,190564.0275464296,0.347288,0,128.63,0.0
C007965,Sure Things,0.041538,0.0,0.347288,0,0.0,0.0
C002104,Sure Things,0.00016,192922.9964834581,0.347286,0,30.87,0.0
C018698,Sure Things,0.000295,192278.19000671196,0.347285,0,56.72,0.0
C004870,Sure Things,0.000724,190228.9846678694,0.347282,0,137.73,0.0
C019267,Sure Things,0.001174,188072.50670719147,0.347279,0,220.8,0.0
C008379,Sure Things,0.000524,191031.5454539038,0.347275,0,100.1,0.0
C018188,Sure Things,0.000722,190101.08492701247,0.347275,0,137.25,0.0
C002032,Sure Things,0.0005,191064.21654694143,0.347271,0,95.53,0.0
C006357,Sure Things,0.000449,191297.41390693528,0.34727,0,85.89,0.0
C008417,Sure Things,0.000562,190689.1715342687,0.347266,0,107.17,0.0
C010875,Sure Things,0.000203,192248.0412983623,0.34726,0,39.03,0.0
C000536,Sure Things,0.00044,191090.1913777816,0.347257,0,84.08,0.0
C006812,Sure Things,0.000465,190980.4567197234,0.347257,0,88.81,0.0
C006212,Sure Things,0.000464,190949.7304280445,0.347255,0,88.6,0.0
C008018,Sure Things,0.000563,190431.06151053112,0.347252,0,107.21,0.0
C013842,Sure Things,0.00065,189966.1907422017,0.347249,0,123.48,0.0
C015903,Sure Things,0.000433,190975.3222556336,0.347248,0,82.69,0.0
C006724,Sure Things,0.00045,190851.1189717543,0.347246,0,85.88,0.0
C018569,Sure Things,0.000304,191478.80277738604,0.347243,0,58.21,0.0
C003860,Sure Things,0.000563,190256.44427457865,0.347242,0,107.11,0.0
C003052,Sure Things,0.001011,188057.28799183972,0.347236,0,190.13,0.0
C018303,Sure Things,0.000513,190251.0750464957,0.347229,0,97.6,0.0
C014187,Sure Things,0.00081,188842.07937459616,0.347228,0,152.96,0.0
C016293,Sure Things,0.021816,90878.00683070032,0.347228,0,1982.59,0.0
C009154,Sure Things,0.001813,184132.31225903195,0.347226,0,333.83,0.0
C009960,Sure Things,0.013644,128943.51359604436,0.347225,0,1759.31,0.0
C013098,Sure Things,0.007876,155834.0200032136,0.347225,0,1227.35,0.0
C004827,Sure Things,0.000589,189750.08392686973,0.347221,0,111.76,0.0
C012010,Sure Things,0.003602,175656.530013677,0.347219,0,632.71,0.0
C018369,Sure Things,0.001115,187208.72922115328,0.347216,0,208.74,0.0
C009741,Sure Things,1e-05,192345.8512350908,0.347215,0,1.92,0.0
C007355,Sure Things,0.001303,186281.24173648783,0.347213,0,242.72,0.0
C016097,Lost Causes,0.000219,1280443.5743501072,0.347211,0,280.42,0.0
C003529,Sure Things,0.000833,188426.11138343925,0.347211,0,156.96,0.0
C015375,Sure Things,0.000405,190402.78320954464,0.34721,0,77.11,0.0
C013941,Sure Things,0.000658,189211.66302070505,0.347209,0,124.5,0.0
C003546,Sure Things,0.00026,191031.83021929377,0.347207,0,49.67,0.0
C018332,Sure Things,0.003567,175575.255976264,0.347205,0,626.28,0.0
C013922,Sure Things,0.00023,191130.6024011144,0.347205,0,43.96,0.0
C010351,Sure Things,0.000489,189835.012144052,0.3472,0,92.83,0.0
C004474,Sure Things,0.000852,188019.96349253855,0.347193,0,160.19,0.0
C006472,Sure Things,0.000532,189475.1134781497,0.347191,0,100.8,0.0
C019836,Sure Things,0.001387,185466.48325470768,0.34719,0,257.24,0.0
C019319,Sure Things,0.002867,178497.76826818896,0.347186,0,511.75,0.0
C007909,Sure Things,0.000592,189055.58825260075,0.347184,0,111.92,0.0
C010252,Sure Things,0.000219,190777.8682886705,0.347183,0,41.78,0.0
C018699,Sure Things,0.002219,181396.84044103435,0.34718,0,402.52,0.0
C019741,Sure Things,0.019485,100852.27967644123,0.347178,0,1965.11,0.0
C011429,Sure Things,0.000462,189562.40778889623,0.347178,0,87.58,0.0
C001218,Sure Things,0.000767,188104.24166289237,0.347176,0,144.28,0.0
C015109,Sure Things,0.000492,189350.0983228615,0.347174,0,93.16,0.0
C000227,Sure Things,0.000171,190823.4309876541,0.347173,0,32.63,0.0
C006616,Sure Things,0.000452,189520.68399869435,0.347173,0,85.66,0.0
C016504,Sure Things,0.000724,188189.58765992208,0.34717,0,136.25,0.0
C014160,Sure Things,0.002388,180389.42498950684,0.347168,0,430.77,0.0
C010442,Sure Things,0.000285,190152.0569934592,0.347165,0,54.19,0.0
C004578,Sure Things,0.000277,190161.4461085276,0.347164,0,52.67,0.0
C017086,Sure Things,0.000482,189189.88747160148,0.347163,0,91.19,0.0
C018780,Sure Things,0.002967,177580.12600520562,0.347162,0,526.88,0.0
C015207,Sure Things,0.000197,190475.19642173284,0.34716,0,37.52,0.0
C007286,Sure Things,0.029281,54775.28007839377,0.347157,0,1603.87,0.0
C007895,Sure Things,0.001323,185143.2362456908,0.347156,0,244.94,0.0
C006531,Sure Things,0.000567,188644.6346074305,0.347155,0,106.96,0.0
C009899,Sure Things,0.000361,189621.65814470712,0.347155,0,68.45,0.0
C016775,Sure Things,0.000913,187044.88166848605,0.347155,0,170.77,0.0
C007768,Sure Things,0.000433,189287.3116533136,0.347155,0,81.96,0.0
C013511,Sure Things,0.00057,188625.2195867257,0.347154,0,107.52,0.0
C004122,Sure Things,0.001444,184516.74534391335,0.347152,0,266.44,0.0
C019184,Sure Things,0.002595,179037.39250377336,0.347146,0,464.6,0.0
C017257,Sure Things,0.00053,188620.99526507995,0.347144,0,99.97,0.0
C008418,Sure Things,0.000565,188370.22754281768,0.347139,0,106.43,0.0
C000516,Sure Things,0.000295,189639.07234687693,0.347139,0,55.94,0.0
C009409,Sure Things,0.000458,188840.8110866421,0.347137,0,86.49,0.0
C019641,Sure Things,0.000308,189475.64111908773,0.347134,0,58.36,0.0
C002589,Sure Things,0.000477,188661.1829404168,0.347132,0,89.99,0.0
C014363,Sure Things,0.00017,190074.34763460388,0.347131,0,32.31,0.0
C006025,Sure Things,0.000448,188720.0254525996,0.347128,0,84.55,0.0
C010044,Sure Things,0.006314,161331.7167585024,0.347126,0,1018.65,0.0
C013621,Sure Things,0.000194,189865.97327391335,0.347126,0,36.83,0.0
C000483,Sure Things,0.000361,189046.00230860195,0.347124,0,68.25,0.0
C002681,Sure Things,0.000708,187329.20060476207,0.347118,0,132.63,0.0
C006483,Sure Things,0.016694,112568.67805229612,0.347107,0,1879.22,0.0
C000089,Sure Things,0.00052,187988.6268816852,0.347106,0,97.75,0.0
C006725,Sure Things,0.000579,187671.81161975476,0.347104,0,108.66,0.0
C002392,Sure Things,0.013623,126824.2722476688,0.347103,0,1727.73,0.0
C016753,Sure Things,0.000359,188647.6637298253,0.347101,0,67.72,0.0
C002763,Sure Things,0.003082,175914.1325165088,0.347099,0,542.17,0.0
C009131,Sure Things,0.000497,187964.47050932923,0.347099,0,93.42,0.0
C005790,Sure Things,0.023905,78623.09344945899,0.347089,0,1879.49,0.0
C013736,Sure Things,0.000517,187680.63381451007,0.347089,0,97.03,0.0
C014037,Sure Things,0.000523,187628.81100812848,0.347087,0,98.13,0.0
C002391,Sure Things,0.000197,189092.53487851805,0.347084,0,37.25,0.0
C005239,Sure Things,0.000312,188535.554951239,0.347083,0,58.82,0.0
C017152,Sure Things,0.0004,187983.46888216704,0.347075,0,75.19,0.0
C006568,Sure Things,0.000511,187425.58480623376,0.347073,0,95.77,0.0
C005504,Sure Things,0.000775,186183.46272346965,0.347072,0,144.29,0.0
C012461,Sure Things,8e-05,189397.513823263,0.347071,0,15.15,0.0
C005067,Sure Things,0.000589,186995.1131835331,0.347069,0,110.14,0.0
C009534,Sure Things,0.003168,174869.66986775244,0.347064,0,553.99,0.0
C010385,Sure Things,0.000511,187224.9006070683,0.347062,0,95.67,0.0
C012668,Sure Things,0.000468,187434.4468294308,0.347062,0,87.72,0.0
C018792,Sure Things,0.002204,179273.3728532262,0.347059,0,395.12,0.0
C003073,Sure Things,0.00054,187010.01663800704,0.347058,0,100.99,0.0
C016963,Sure Things,0.000579,186801.30672134264,0.347056,0,108.16,0.0
C015178,Sure Things,0.002267,178843.9794378888,0.347051,0,405.44,0.0
C014238,Sure Things,0.000403,187479.6929607962,0.347048,0,75.55,0.0
C004036,Sure Things,0.00113,184054.20975767385,0.347046,0,207.98,0.0
C017335,Sure Things,0.012196,132436.14186657008,0.347046,0,1615.19,0.0
C016700,Sure Things,0.000458,187172.74096266305,0.347045,0,85.73,0.0
C001033,Sure Things,0.000321,187803.0541363014,0.347045,0,60.28,0.0
C017583,Sure Things,0.000184,188417.0788951415,0.347044,0,34.67,0.0
C001878,Sure Things,4.3e-05,189073.53896122976,0.347044,0,8.13,0.0
C015925,Sure Things,2.5e-05,189125.96868766955,0.347042,0,4.73,0.0
C014559,Sure Things,0.000159,188478.78136428728,0.347041,0,29.97,0.0
C008729,Sure Things,0.000398,187356.60504690133,0.34704,0,74.57,0.0
C000950,Sure Things,0.000332,187645.12487919227,0.347039,0,62.3,0.0
C018880,Sure Things,0.016683,111313.0125671744,0.347035,0,1857.03,0.0
C012435,Sure Things,0.007504,154084.0386647149,0.347033,0,1156.25,0.0
C009449,Sure Things,0.000553,186400.7119738429,0.347027,0,103.08,0.0
C009110,Sure Things,0.000117,188390.56023030335,0.347025,0,22.04,0.0
C016091,Sure Things,0.000133,188321.9105865285,0.347025,0,25.05,0.0
C005883,Sure Things,0.000188,188039.22438689088,0.347024,0,35.35,0.0
C001484,Sure Things,0.000244,187761.0541702635,0.347023,0,45.81,0.0
C001958,Sure Things,0.002827,175681.4695341202,0.347021,0,496.65,0.0
C008588,Sure Things,0.00026,187634.85578780703,0.34702,0,48.79,0.0
C001977,Sure Things,0.00355,172282.5928034909,0.347019,0,611.6,0.0
C018898,Sure Things,0.000804,185043.5964784581,0.347017,0,148.78,0.0
C008143,Sure Things,0.00039,186891.95348376813,0.347012,0,72.89,0.0
C008196,Sure Things,0.001299,182644.89901577815,0.347012,0,237.26,0.0
C004302,Sure Things,0.000348,187002.8306209957,0.347008,0,65.08,0.0
C016704,Sure Things,0.001411,182048.22353017895,0.347008,0,256.87,0.0
C007951,Sure Things,0.000686,185377.50530624564,0.347005,0,127.17,0.0
C014599,Sure Things,0.000426,186531.13246577108,0.347002,0,79.46,0.0
C007558,Sure Things,0.000426,186361.3062796909,0.346993,0,79.39,0.0
C000315,Sure Things,0.001479,181388.11961946424,0.346989,0,268.27,0.0
C018974,Sure Things,0.000304,186864.82866619635,0.346989,0,56.81,0.0
C001593,Sure Things,0.000246,187043.95270407223,0.346984,0,46.01,0.0
C004962,Sure Things,0.000292,186781.6576107229,0.346981,0,54.54,0.0
C016560,Sure Things,0.025136,70917.43578121984,0.346981,0,1782.58,0.0
C019817,Sure Things,0.000413,186207.85573165465,0.346981,0,76.9,0.0
C006794,Sure Things,0.000246,186974.8968763668,0.34698,0,46.0,0.0
C011361,Sure Things,0.000687,184891.1418567732,0.346979,0,127.02,0.0
C016536,Sure Things,0.000116,187547.70742408533,0.346978,0,21.76,0.0
C019164,Sure Things,0.000176,187231.89523269283,0.346976,0,32.95,0.0
C013665,Sure Things,0.00064,185052.49022858316,0.346975,0,118.43,0.0
C017389,Sure Things,0.000662,184904.316582284,0.346973,0,122.41,0.0
C000737,Sure Things,0.001515,180837.48333531988,0.346968,0,273.97,0.0
C014607,Sure Things,0.000269,186626.13044393223,0.346967,0,50.2,0.0
C002946,Sure Things,0.017657,105479.20825242013,0.346964,0,1862.45,0.0
C015522,Sure Things,0.000467,185614.79695473096,0.346962,0,86.68,0.0
C016064,Sure Things,0.000495,185441.86024528343,0.34696,0,91.79,0.0
C002162,Sure Things,0.001715,179667.8209919228,0.346955,0,308.13,0.0
C017355,Sure Things,0.005336,162749.14863526865,0.346953,0,868.43,0.0
C014057,Sure Things,0.000403,185754.5751409487,0.346953,0,74.86,0.0
